graph_seed,config,reward_variant,step_index,removed_fraction,g_fixed_at_step,g_stop,beats_stop_at_step
0,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,-0.8966178810162,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-2.0,True
0,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,0.7561182488145712,-2.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,-7.67723327462928,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,-13.461245486503042,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,-19.028544368989046,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,-23.536909127810095,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,-26.848403792706268,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,-28.849942736765254,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,-30.447865264292638,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,-31.83746538217144,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,-32.73741295545064,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,-33.084571082742414,-9.0,False
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-9.0,True
0,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,-0.3471581272917775,-9.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,0,0.0505050505050505,-0.8722687820083825,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,1,0.101010101010101,-1.6493063668321224,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,2,0.1515151515151515,-2.3537180732625407,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,3,0.2008978675645342,-2.9486628319729284,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,4,0.2514029180695847,-3.461142780785778,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,5,0.3019079685746352,-3.7983887726032926,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,6,0.3524130190796857,-4.128514439203885,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,7,0.39955106621773284,-4.397336972416875,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,8,0.45005611672278334,-4.6137166725136,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,9,0.5005611672278338,-4.802875421403575,-1.0,False
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,1,0.101010101010101,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-1.0,True
0,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,9,0.5005611672278338,-0.1891587488899759,-1.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,0.08888337102120605,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,0.2789443437854018,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,0.4886466526213801,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,0.7701867058678478,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,0.9413473039058573,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,1.3560795623162851,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,1.630735484115815,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,2.086646544221128,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,2.400858919810444,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,2.720100669229008,0.0,True
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,0.0,False
1,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,0.3192417494185638,0.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,-1.7232488768353715,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,-3.0338740393508647,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,-4.182418627994445,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,-5.018099506414413,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,-5.685423237693201,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,-5.942066211269437,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,-6.168925091313118,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,-6.1420622209379045,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,-6.134840456491448,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,-6.059393646787389,-2.0,False
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-2.0,True
1,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,0.07544680970405857,-2.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,-8.065711744333393,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,-14.6287383803278,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,-20.531147110149835,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,-25.277101249402328,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,-28.87912013328991,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,-31.485576418819466,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,-33.467737105314384,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,-34.942542898994525,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,-36.009788273548075,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,-36.78762375284479,-9.0,False
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-9.0,True
1,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,-0.7778354792967096,-9.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,0,0.0505050505050505,-0.911116628978794,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,1,0.101010101010101,-1.6710556562145982,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,2,0.1515151515151515,-2.36385334737862,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,3,0.2008978675645342,-2.939688294132152,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,4,0.2514029180695847,-3.3794073835941423,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,5,0.3019079685746352,-3.738456062683714,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,6,0.3524130190796857,-4.015119058852934,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,7,0.39955106621773284,-4.257545294841371,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,8,0.45005611672278334,-4.440898242718852,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,9,0.5005611672278338,-4.594343550593745,-1.0,False
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,1,0.101010101010101,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-1.0,True
1,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,9,0.5005611672278338,-0.15344530787489297,-1.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,0.32233845360381824,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,0.11929561088769103,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,0.23898719649796413,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,0.48980154588491326,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,0.7873843772094702,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,1.1066032227835492,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,1.7892457825187877,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,2.442609911704243,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,3.417849448986618,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,4.357662941150436,0.0,True
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,0.0,False
2,RL baseline (sec=1.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,0.9398134921638184,0.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,-1.522883629087535,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,-3.0628202380439973,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,-4.030146996364693,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,-4.529317486363217,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,-4.817374517782363,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,-4.973667261117646,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,-4.711658117979199,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,-4.441604688410434,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,-3.7781423014629243,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,-3.1014790829723204,-2.0,False
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-2.0,True
2,RL high-security (sec=3.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,0.676663218490604,-2.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,-7.981160918507273,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,-14.20022570930491,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,-18.972116671383997,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,-22.096234099231676,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,4,0.2514029180695847,-24.434030650253785,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,5,0.3019079685746352,-26.254613954771834,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,6,0.3524130190796857,-27.46482176972216,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,7,0.39955106621773284,-28.536355788811814,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,8,0.45005611672278334,-28.96411342803633,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),incremental,9,0.5005611672278338,-29.208476167401976,-9.0,False
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,1,0.101010101010101,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-9.0,True
2,RL very-high-security (sec=10.0 util=1.0 cost=0.1),terminal,9,0.5005611672278338,-0.24436273936564643,-9.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,0,0.0505050505050505,-0.9276615463961818,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,1,0.101010101010101,-1.6057043891123088,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,2,0.1515151515151515,-2.162887803502036,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,3,0.2008978675645342,-2.5551047041150867,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,4,0.2514029180695847,-2.86840156029053,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,5,0.3019079685746352,-3.129518417841451,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,6,0.3524130190796857,-3.365740721387462,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,7,0.39955106621773284,-3.585298212319194,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,8,0.45005611672278334,-3.7710444297926777,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),incremental,9,0.5005611672278338,-3.9341674046469253,-1.0,False
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,0,0.0505050505050505,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,1,0.101010101010101,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,2,0.1515151515151515,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,3,0.2008978675645342,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,4,0.2514029180695847,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,5,0.3019079685746352,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,6,0.3524130190796857,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,7,0.39955106621773284,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,8,0.45005611672278334,0.0,-1.0,True
2,RL security-only (sec=1.0 util=0.0 cost=0.1),terminal,9,0.5005611672278338,-0.16312297485424754,-1.0,True
3,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,0,0.0505050505050505,0.059813890098385815,0.0,True
3,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,1,0.101010101010101,0.30840531323001374,0.0,True
3,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,2,0.1515151515151515,0.496103387513286,0.0,True
3,RL baseline (sec=1.0 util=1.0 cost=0.1),incremental,3,0.2008978675645342,0.7468843386777652,0.0,True
